CID,pIC50
22688968,-1.615388233
108766391,-1.329469902
62280422,-0.965911317
7973331,-0.880945261
111445836,-1.7673767
22417687,-1.777104718
52936418,-0.992580776
115739844,-0.891103177
96651764,-1.399001369
26279282,-1.034082447
62798917,-2.60166696
20813756,-0.08831606
136430031,-2.409420303
98149433,-1.857814518
5503237,-0.677226335
14875040,-1.620702702
18097095,-0.899109213
26017766,-0.900470886
58217765,-0.676195222
13082299,-0.853110134
51531947,-1.034600728
19764016,-1.663897026
9433430,-1.575180798
24948575,-1.308835022
75469441,-0.863203257
26870771,-1.486280937
56886919,-1.378867257
59614141,-0.116264519
23520356,-1.317950516
19359263,-0.754249996
43528461,-1.849274857
88309899,-0.479488499
108619790,-1.918906314
25072793,-1.430834479
8513883,-1.06423979
22343878,-1.277431922
17645075,-1.983361408
113924803,-1.195544239
51707108,-1.181662073
2753728,-0.461907777
56033272,-0.888807971
35133232,-0.640487811
11923602,-1.584287284
62445089,-1.213888325
9384215,-1.73118208
45382458,-0.786691685
25115730,-1.274723943
57935156,-0.49109185
67064124,-2.644808623
34000201,-1.014098216
22974105,-0.636492473
16241225,-1.508189815
51329824,-1.445226166
24587040,-1.520372332
53576977,-1.088792698
22676185,-0.600458001
23900575,-1.037955954
56308526,-0.500861742
52557694,-1.423437747
54473361,-1.130383406
20858393,-0.790233826
27406763,-1.187841755
51806141,-1.685759242
96260255,-1.372630006
15049080,-0.779609953
33345179,-1.001348397
59604113,-1.504706878
9349033,-0.240624886
27862419,-0.054792602
80757930,-1.76294998
146884253,-2.609149775
12723679,-1.658585198
132313471,-1.449949975
62559215,-1.444111851
42494695,-0.891398785
62238279,-1.241679439
21681951,-1.125457674
20552855,-1.080700746
22016102,-1.201532462
58057648,0.126068792
65248862,-1.449853284
11270666,-1.836865035
21264559,-0.569537886
120807449,-0.9378535
49699107,-0.550603062
14389586,-1.118933943
24438461,-0.652037229
98430889,-1.365784798
106763839,-1.828037121
22603849,-1.746845173
17161693,-1.580759457
120817254,-1.998202319
94620583,-1.86331839
60118917,-1.950349999
18774265,-1.012193941
51076536,-1.103263481
35457176,-2.267445348
60984095,-1.246330199
57322681,-0.706688977
16754296,-0.843269363
18151748,-1.113751733
14783009,-1.442898849
107693696,-0.603318137
64723810,-0.698196579
79987325,-2.374510873
57811615,-1.320234512
19543077,-1.12989091
77800713,-1.422884796
35774637,-0.968661317
66078110,-1.259482936
41871153,-0.768583277
20451020,-0.484820641
73270786,-1.13719278
88969226,-1.963483397
16058224,-1.914664488
23326506,-1.338227801
46547048,-1.875486055
43274492,-0.571951112
21967645,-1.257919426
29619725,-1.808602609
59704338,-1.413534157
53266358,-0.990000618
16244024,-1.12367858
10926730,-1.394634038
38733651,-0.931538221
93667897,-1.015265541
61843048,-0.458811747
12038902,-0.708836541
23251503,-1.513401887
23927329,-1.548163165
10587118,-1.847899983
93636504,-1.690552732
23281102,-0.983058285
55677935,-1.187607351
17036456,-2.26467505
122614994,-1.6139575
7427164,-1.340793765
26374228,-0.687947051
106010983,-2.298133054
17112064,-1.065665787
103189456,-1.355317243
62164505,-0.557275534
23094292,-1.275212836
20495094,-1.028562659
10642033,-1.076769163
53867417,-1.353008345
47346167,-0.631811403
43816462,-0.582463573
8475831,-0.306669956
18047063,-0.860704137
54995655,-2.033395921
82939496,-1.818193978
6149804,-0.609444117
22651855,-0.687930154
119729792,-1.182009579
60899634,-0.864602545
50596342,-0.753800277
18669387,-1.595123182
74680657,-1.673011665
19446537,-1.221523514
107171097,-1.137153632
17690861,-1.252696894
96638700,-1.418294322
28638439,-0.753379526
110569161,-1.032354466
14099690,-1.289027065
24190106,-1.106870142
17568704,-0.659111217
48753418,-0.743159292
38104108,-0.855437189
49630429,-1.236749347
5800478,-1.459571621
61318833,-1.962311053
64994033,-1.458904295
65991428,-1.536156277
22369963,-1.601390593
64116937,-0.735251077
52276324,-0.690387398
108587080,-1.999300886
66786728,-0.493370008
19045998,-0.496738087
11957516,-0.532055557
36601694,-1.835589725
68155773,-1.463479808
134491781,-2.414431268
38509080,-1.154751037
77808714,-2.012649676
51781637,-0.431785751
73345913,-0.886836062
-956827,-0.308867973
19784568,-1.387705801
45696807,-0.85627262
13797042,-1.336388
13615750,-0.998681962
49287676,-1.522408906
36728247,-1.11538267
66028658,-1.307938677
16666970,-1.624434435
25533729,-0.310801398
74264941,-2.217316934
12284353,-0.268795292
15708239,-1.313017036
97014521,-1.997767457
39639123,-1.131208061
8511724,-0.264333728
45616708,-0.538259659
49917178,-1.047568811
105524957,-0.304109227
18424776,-1.141332353
60139445,-1.136705054
49159547,-0.566372033
50138619,-0.085616915
10821692,-1.880479581
26663974,-0.559623114
74947774,-1.497647221
44147285,-2.466470656
5925775,-0.261127242
53042265,-1.314520783
77885762,-2.123220822
54613389,-0.799558638
49526338,-1.53958558
129466975,-1.905850672
24476710,-1.176065205
50683605,-1.592068916
21911663,-1.311978014
58025532,-1.079664332
43441882,-1.082174957
105416576,-2.364822703
35543522,-1.880521259
21001735,-0.580350301
25409285,-1.462765988
53404802,-1.964452741
43300231,-1.648905012
50644433,-1.859589959
63703996,-1.2772607
18922349,-1.772105898
116954629,-1.559429039
91682515,-1.607201457
50553856,-1.48909465
61197152,-1.00647717
15090267,-0.679532587
21603176,-1.311993141
84259171,-2.128027946
50112589,-0.691133049
47340303,-0.716993167
119090425,-2.597040324
62763909,-1.124252798
93568459,-2.018622972
15117347,-1.126518032
6938614,-0.776490273
18269977,-1.205468197
25901604,-0.20485729
59329495,-1.977536394
9071561,-0.323850398
20114389,-1.084181758
17147553,-1.409703863
16837871,-0.370492887
100969875,-1.01879941
22137867,-0.880552322
44547128,-1.280727407
6080810,-1.007120063
9733561,-1.265412366
47284319,-1.029655652
5660838,-0.968921474
5674648,-1.739170397
125218941,-2.025238689
54152066,-1.426032845
11946778,-0.971975285
24218449,-1.057638351
17978820,-1.147717339
1312569,-1.311058049
89955455,-1.384375111
57872384,-0.458163743
27139068,-0.651052183
8868731,-1.533759454
17195890,-0.475673137
63967514,-1.556157184
55448103,-0.556493838
15497239,-1.834275842
11922292,-1.041294046
21862037,-1.00385271
51551278,-1.055319576
46182374,-0.763465927
9488789,-0.805924457
79695801,-1.372176202
20888306,-2.041829418
14599694,-0.553971853
90178393,-1.302378567
14623100,-1.255772384
64144302,-1.484693292
29710504,-1.66893934
60996594,-0.72114867
54531721,-1.010449427
46449800,-1.748660523
90058033,-2.225878349
28036303,-0.559111014
19358424,-1.266493777
47149420,-1.604412611
18240572,-1.185046207
89278336,-0.931400866
68796316,-1.524702709
29520552,-0.818241297
65211207,-0.296916086
32640273,-1.183890663
28489274,-1.168872334
69095038,-1.800888075
66152293,-0.207732241
51050720,-0.967987979
49137484,-1.623769835
32201723,-0.126386368
28140405,-1.263798452
6289616,-0.841879564
71641773,-1.819864491
39947526,-1.951145599
86425363,-1.053244904
96987356,-0.852777442
73222376,-1.31059499
39090463,-0.532098571
7431582,-0.765174708
5387319,-0.357974569
63068273,-0.868502673
28696866,-1.246547437
115416061,-1.464729039
111774145,-2.375473818
18425088,-1.214168821
52272566,-0.958844801
99329085,-1.882507108
49618714,-1.010145568
20882894,-1.276728249
54537691,-0.646063369
53314528,-1.353675993
72230539,-1.274082942
18596648,-2.286018698
75101824,-2.216072766
26464700,-1.304690793
99746648,-0.405204583
30811829,-1.209207797
64745505,-2.207371592
77859653,-1.850589716
14281362,-1.683432859
51814211,-1.832894052
9779306,-0.698620405
54487963,-0.690713548
141122299,-1.990065104
32878200,-1.048758564
49287452,-1.025517259
93141886,-2.570017532
49672409,-1.560899747
72858046,-2.201958849
17150290,-0.86098256
22372909,-1.825985161
3502918,-1.607453803
40975983,-0.658310973
119627799,-1.719101617
39502948,-1.328431551
43021168,-1.233258864
50507591,-0.781641936
26191013,-0.397163116
21221503,-1.368368236
16324468,-1.202787231
59689108,-1.62761627
49694352,-0.196306493
27495283,-1.501250601
78644737,-1.868379358
15884643,-1.081534044
74199547,-0.585437774
9475335,-1.142546518
79597521,-1.827219425
6106805,-1.425140753
22459037,-1.92134712
44539080,-0.60440205
33276897,-0.682575162
97842304,-2.283316446
56341830,-0.769303333
20521864,-1.162259075
16188747,-0.980776161
8720728,-0.86574043
86633212,-0.919629858
61714619,-1.394136201
26745100,-1.392693766
34791206,-0.759429012
4117792,-0.704799627
120126866,-2.533274571
56155797,-0.580455093
50197658,-0.513885869
18252421,-0.557627421
25641096,-1.465466865
55147096,-1.638339501
61042963,-1.54503136
92684865,-1.462228538
16653802,-1.226542373
59400855,-0.79412238
26091020,-0.853302729
55388983,-0.062016785
46917716,-1.442331634
88109978,-1.556438719
65661916,-1.223974777
5674055,-1.171261469
96387266,-1.165310777
32577751,-0.325438991
12411185,-1.066736326
59937545,-1.459574468
10287894,-1.303470399
63915435,-2.176177503
16009874,-1.308029883
46703157,-1.005245306
104117455,-2.314829877
51834982,-0.763872959
87561508,-1.590092349
33364553,-1.178109892
39644979,-1.397273365
52673837,-1.685359984
17871299,-1.72286109
91354004,-1.790752982
21523135,-2.345448679
19030814,-1.374687383
97778657,-1.151333092
50835024,-1.195823565
23813594,-1.069560774
19969142,-0.824384195
26295453,-2.105543722
66554809,-2.498465875
13616027,-1.225244936
26833481,-0.659513293
54552068,-0.303682587
17494364,-0.607260751
44749894,-0.713367756
61082468,-0.612418338
10679958,-1.380889024
24294736,-1.367719046
57743523,-1.376149282
46264911,-1.798272541
66787392,-2.288439101
135144917,-1.68025272
8157525,-1.140617712
101883338,-2.13465325
54296059,-1.533405349
10316489,-1.544065173
10880344,-1.131275915
78330568,-1.267951979
53666583,-2.465144328
19843030,-0.881241619
60368611,-0.504219729
28264648,-0.743377578
16579623,-1.405458307
29732906,-0.943967816
14954490,-1.518380389
15282757,-1.239101241
43817275,-1.017686232
80347509,-1.768186198
20294413,-1.230445608
37462601,-1.010925092
61958307,-0.951321616
91409244,-2.659853054
56745575,-0.881547685
58551410,-1.390615914
34825309,-1.270838499
28679903,-0.184949479
24728344,-1.765627194
88301224,-0.807072164
102928612,-1.409483005
20564577,-1.765269244
17543636,-1.269570588
42140618,-0.728094489
21112965,-2.077502618
17982815,-0.858228457
7545198,-1.049306668
46816570,-0.817028053
46717806,-0.899756108
59754872,-1.070774961
8532933,-0.872487635
52529548,-1.880967865
8886456,-1.20534127
79199531,-2.775297198
68202677,-1.183501857
47702306,-0.360547239
124080231,-1.769921297
13683601,-1.092482942
116444204,-2.127448306
65269796,-1.041277238
36148311,-0.62376263
76373421,-1.09101778
27298249,-0.923993751
48571680,-1.127555644
26420414,-0.474118444
90233454,-1.936036248
65845266,-1.340567699
16743585,-1.06259761
14336728,-0.738141477
44808272,-0.625387032
33493882,-1.578027379
60896173,-1.298845607
9502564,-0.827211525
32760867,-1.758092623
18908381,-1.280960521
13955557,-0.288876379
21894738,-1.838868039
41712566,-1.077294912
28000523,-0.775485577
59587582,-1.153850709
49004721,0.058549611
46411157,-1.238278103
124322149,-1.75944054
5182209,-1.41501031
61397477,-0.916430625
26999890,-0.671249984
9560226,-1.645906979
36343179,-2.115867887
53504124,-1.878646044
38746840,-1.176589195
28800924,-0.655034396
61735092,-1.16726387
7954496,-0.419793719
51465234,-1.395057374
41302797,-0.70520124
59032115,-2.145558854
117388738,-1.313027381
24889953,-2.343938182
23263728,-1.240013447
6155215,-1.506340548
15596660,-1.830270726
99606715,-1.417055633
12356217,-0.515434096
18869891,-1.99817126
57067124,-2.408025328
61869773,-1.089783766
103885439,-1.00794068
120182367,-0.738199869
44126675,-2.100735302
12770513,-1.032324174
66083418,-0.674958653
35744899,-0.969276091
15805143,-1.26388271
113785855,-1.63262623
32930968,-1.314104763
52110938,-1.576638248
10992518,-0.900438865
57513940,-0.428129227
51240859,-0.983746666
10799538,-1.197491628
56267498,-1.004516708
5385187,-1.137091112
72481588,-1.171627431
48827714,-0.530207192
20194184,-1.021604654
56710456,-1.612040276
23132459,-0.95757752
76963546,-1.984152362
62588758,-2.090071986
45578993,-1.807527151
73138961,-2.002163488
27047013,-1.147031064
17672165,-1.142899519
91332046,-2.389280681
38972757,-0.864015964
15375979,-0.999416965
84733402,-2.400384414
11613032,-1.544632563
15225503,-0.508233374
48034315,-1.200000581
24140766,-0.67189818
19952890,-1.450091424
21461583,-0.994748028
50974880,-0.687735196
10641621,-0.669278497
11758941,-1.327256238
22384420,-0.285737752
19613750,-1.11487638
110401023,-1.230079794
21603333,-0.83916955
15401478,-1.475603202
45009364,-1.554446382
103320413,-1.841383456
44896814,-1.125058887
9600430,-1.51416268
102729834,-0.834511332
112093631,-1.08067654
70447109,-2.040532686
27160428,-0.691097257
75901648,-2.06141745
18442002,-1.536506002
15915801,-0.93422604
47673093,-1.104512259
59458018,-1.538373428
17265895,-1.476000413
20533624,-1.238067421
19067300,-1.526566564
65363181,-0.424461317
21358343,-0.996516123
46535568,-0.560345765
34164699,-1.823917366
33997407,-0.603869541
25598723,-1.073340665
114723634,-1.500951652
50423009,-0.922649127
60756387,-0.643776377
9631309,0.043831652
52676555,-1.164533332
12736903,-0.728982541
42962854,-1.447010036
17589254,-0.438418503
99684784,-2.174101188
16836273,-0.70344266
95601147,-1.337221076
41654214,-0.840751363
64598804,-0.931730956
19908400,-1.203552928
6492312,-0.213689737
58992445,-2.073833659
-2474168,-0.298748602
83031535,-1.564470997
6100964,-0.759531265
56373860,-0.34651326
43589375,-0.432610479
21705115,-1.297769182
51484766,-1.10695027
115599122,-0.751170067
46805612,-1.106449635
11009372,-0.95816359
89968215,-1.381930836
43125893,-0.354002408
109716461,-1.945087673
23202966,-1.23778951
19246329,-1.282488461
17088387,-1.542610701
29935114,-0.264293439
54853672,-2.033020394
121852551,-1.610762683
109790540,-2.597361353
30978641,-1.123040287
45580955,-1.759466013
20862225,-0.888339767
22070563,-0.709921475
64296617,-0.93169247
16904374,-1.785852407
43128683,-0.15368087
59899494,-1.161150859
10577223,-0.531630892
53101089,-1.198288286
35991984,-1.786192734
31413576,-0.483200585
24913358,-1.463598033
21605905,-1.204584108
59237153,-0.547786983
34803699,-1.117893358
59897875,-2.10284623
17215163,-1.143608067
10535766,-0.939872992
80316151,-2.298145981
18172979,-1.775308197
19993329,-0.832490343
25155392,-1.723453761
2253413,-1.229842341
58477668,-0.992285247
19020990,-1.869182141
10963187,-0.704772689
58927317,-2.069023235
41079431,-0.840570794
38881651,-1.030265521
92059093,-1.340545437
71468894,-1.395755189
6416020,-0.422738223
33249306,-1.469375225
62085890,-0.348896812
63342364,-1.944851943
39828967,-0.462391345
55719788,-1.421868049
19248283,-0.698304981
100739001,-2.193436671
76874718,-1.110217372
2723406,-0.041393941
55461540,-1.636037546
43570522,-0.461519214
99816087,-1.954439383
56131627,-0.110233293
24157199,-0.863434503
50589558,-1.85017165
43661133,-1.047113068
57750720,-1.434615576
19025364,-0.629424319
116097111,-1.330193546
62867649,-1.691167049
12882765,-0.959854863
10046590,-2.187467169
7063968,-1.23971726
58065770,-0.732487695
26743561,-0.806920716
53601436,-0.484492455
54067431,-0.768822769
13196780,-0.983393687
49678321,-1.288448566
49914391,-1.609740237
13765986,-2.182157181
60638829,-1.205400382
49950642,-0.948040759
22044703,-0.642800401
68926364,-1.013044619
86975403,-0.915458346
48541979,-1.512620821
25438272,-0.745142345
51638522,-1.366848857
27355432,-1.172271537
64002556,-1.846271539
26790229,-0.673203094
123140903,-1.78383971
16007309,-1.207537782
56481255,-0.89716762
36263801,-0.614517183
54502553,-1.158494187
14659746,-1.140477419
19608455,-1.806843387
45996305,-1.629772152
9866210,-1.015902753
16938008,-1.008381037
19139596,-1.234387805
4559251,-0.976172017
13142301,-1.284739983
58004615,-1.34278818
44748070,-0.996219726
26734118,-0.977340169
59347987,-0.896135664
22838606,-1.543884743
28823754,-1.836060034
94440206,-1.023004742
47172904,0.228747477
19492347,-0.908761673
21717109,-0.849207519
19843132,-1.794009857
105800446,-1.990114636
17702186,-1.093099497
9242516,-0.873966438
41436883,-0.647020975
55870586,-0.387826438
41354504,-0.683225087
17353330,-1.655476239
47058533,-1.146736524
12757734,-1.057515212
21870934,-2.038493457
59424941,-1.105241901
11158688,-0.808798034
26693204,-1.193391708
101293833,-2.108109625
18848358,-1.973494398
10481505,-0.878762329
107246870,-1.584241882
39681096,-1.525364752
26224878,-0.348689656
27443334,-1.951337461
14843106,-0.514736324
84552628,-1.093142766
50956965,-0.939265827
34222285,-0.831370089
24233363,-1.23910482
66617600,-1.821100128
17943596,-1.006065175
14076375,-1.215584017
24761527,-1.330498523
47181825,-1.570759577
53738601,-1.246211952
26559283,-0.802996725
105107408,-1.460148086
9031708,-0.413773238
23747844,-1.015267216
23658469,-1.417392528
9421588,-1.099204161
60349495,-1.390385738
6293526,-0.684553164
68279196,-1.573879387
60378480,-1.217016203
83189129,-1.871801113
124583744,-1.549306204
52274245,-2.409716405
42169107,-0.870803744
119107271,-1.870383196
31861798,-0.473826182
12875958,-0.232445397
40676426,-0.801567535
60972268,-1.795661639
52448284,-1.550010841
15985526,-0.549286477
24150658,-0.992957807
50833911,-1.275428984
96593784,-1.923221777
10483878,-0.434605429
52341386,-0.148108453
24429757,-1.898907508
28710609,-1.386521672
86405868,-1.273621497
61518331,-1.123774374
48872101,-1.417130671
96061186,-2.036803459
60724506,-1.853265759
17654937,-1.604731464
31713618,-0.677513098
9900064,-1.223365642
13529111,-1.183529438
15801210,-0.779754389
31209026,-1.053822118
12508438,-0.909336468
92461417,-1.838890917
100395930,-2.130340126
13496448,-1.447246476
25247555,-1.167511012
47130221,-1.366395045
59410178,-0.398330688
84325268,-1.862792648
28866290,-2.04535911
63223278,-1.510543247
21955537,-0.672942994
82689168,-0.224884268
14783141,-2.354726934
23152792,-1.455864228
61196260,-1.132492447
89681539,-2.249415296
61044608,-2.262946204
26573646,-1.653604913
22418712,-0.36164336
30950574,-0.852049312
42169347,-1.81989243
50844940,-1.479740388
18781226,-1.893964561
43281954,-1.219650001
11307482,-2.121013337
5266908,-0.77157285
13341051,-1.391894879
99440789,-1.977992129
21487057,-1.828231109
60044411,-0.943622115
57423672,-0.61319216
45692544,-1.785628129
8870219,-1.207825535
21913261,-1.160056447
30254707,-1.210055261
65605483,-1.224567514
48749306,-1.145970804
80049308,-1.571464978
14039582,-1.189135089
24822510,-0.954528325
41623440,-2.526210761
23209287,-1.423381005
44408042,-0.265007671
93465379,-1.69040785
79120327,-1.244022734
75070122,-1.221092606
69478588,-1.698345617
75831899,-0.885522173
44715240,-1.036572673
113738023,-0.318062729
77315818,-2.095483357
23617255,-1.011167706
22295616,-1.110153127
77706170,-1.488553928
126914301,-2.268042165
13422431,-1.942859711
17071057,-1.414426148
12314034,-0.155217361
31892478,-0.435125478
117037386,-2.336484687
64096825,-1.185803511
14091718,-1.03582751
56466934,-0.180906303
20332907,-0.937566265
109549760,-1.718935796
23033762,-0.8290964
29407697,-1.288059266
6945073,-0.423810879
54204049,-2.180078631
15249940,-1.08577485
56788737,-1.824126717
45512687,-2.118975136
19277441,-0.861061307
47516849,-1.239025488
118798858,-1.630365834
16104912,-1.214194656
13178482,-1.466590051
57683940,-1.600042422
137712903,-1.084837324
44189888,-0.504952137
88452979,-2.484836409
50417655,-1.762960239
55869974,-0.810873526
30804652,-0.779336956
74195832,-1.714493485
7736580,-1.027330668
81305544,-2.578328224
15978735,-0.743558637
60933069,-1.722426487
50198763,-0.256130891
48775913,-0.956611521
7095052,-1.439088852
21534466,-1.295618791
16603616,-0.012982243
75494009,-1.497292698
17605269,-1.207600305
40497755,-1.346959346
82480517,-0.82525185
101962290,-0.907345631
16699177,-2.353128865
13035769,-1.069464937
77670232,-2.128193024
27538391,-0.619292148
16692457,-1.433383012
107644684,-1.900182964
11318116,-1.405525064
29883178,-1.226713862
110804747,-2.300401266
22209056,-1.401805211
57746504,-1.237426559
48229531,-0.98153955
13017386,-1.262831837
6279590,-1.36593649
55374133,-1.853552083
22617456,-1.713590073
65924743,-2.057991432
158703665,-1.971053786
14222814,-2.280162285
48620436,-0.579034912
18630569,-1.44639871
131717188,-1.32319436
-2445851,-0.760686365
110926625,-1.566638688
31265779,-0.856385542
13280217,-1.191293087
19038794,-1.114694348
8593068,-1.537959017
4419345,-0.885583748
15690572,-1.110476643
70515636,-1.179134565
95555980,-1.093229351
26914568,-0.703731605
19009009,-1.394005211
17145669,-1.170302307
72238328,-1.128291676
74613947,-1.38894926
32075600,-1.552628072
65327464,-1.354875192
11459387,-0.863833499
16631137,-1.455809224
19018640,-1.367083906
31411718,-1.855347108
65461847,-0.818312101
68491138,-1.362692827
10531672,-1.549711533
16440902,-0.949253717
13586531,-1.049890233
22453026,-1.303468708
38205545,-1.318618134
24034874,-1.949399765
3861554,-1.867402994
13487854,-1.367896075
88367433,-1.399073616
34029104,-1.003405934
11805818,-1.733981549
16723991,-1.555341012
47116024,-0.655479617
12849798,-1.329978927
43680489,-1.339598998
32655620,-2.143997573
25070018,-0.987463332
7528323,-0.660151555
46485065,-1.589035313
72625205,-2.39774075
8628590,-1.835409648
21845087,-1.649951866
8769721,-1.782799593
21929222,-1.036894666
6700046,-0.775164483
47326536,-0.638281227
124239114,-1.89435762
12980955,-1.322639075
70174149,-2.20413949
53431376,-1.628125492
65847234,-1.449073947
3251578,-1.030309536
34626130,-1.104100369
20379440,-2.755625002
8576058,-0.95242504
75285062,-0.867868903
64801578,-1.152953895
7265682,-0.928952663
88248197,-1.599067578
71305213,-2.173130929
59007083,-1.031514608
9331571,-0.178185238
63829837,-2.21571088
18789042,-1.642598382
10991449,-1.6666309
71990556,-1.741284077
7692441,-2.45387583
23036356,-0.030637715
68653132,-2.068461685
105094072,-1.570323258
11821330,-0.805721081
41234378,-1.130205661
37572174,-1.145747357
17091996,-0.496119064
22475849,-1.416755328
56306532,-0.174003209
91792462,-2.20314845
18986331,-1.234160613
30848372,-0.293050229
34725981,-1.79784237
46170551,-1.574768256
18771360,-0.71335198
67156341,-1.197929611
126958220,-2.554371499
19068478,-1.446328112
37672120,-1.305145664
49505431,-1.20160155
19936410,-1.148062181
29526120,-0.931202678
24609209,-1.257846755
106318752,-0.433971551
105308133,-1.729941457
88247993,-2.25690854
51494337,-1.202150758
21383159,-0.736379475
51311578,-0.799433161
14669198,-1.667790351
28799119,-1.44914749
30030206,-0.926505737
129795944,-1.998496627
13494818,-0.700546755
58598624,-1.97394854
1776445,-0.480475377
138650032,-1.700946084
71778481,-1.260118527
11836409,-1.728838392
36519301,-0.779720145
80996976,-1.148575889
12944981,-0.910444007
105771920,-2.218582535
5822431,-1.296637031
7693523,-0.969793851
58816710,-1.065402998
49777939,-0.829202593
100235204,-0.75231618
28594575,-0.925321287
62430602,-1.754662019
87116204,-1.92988883
118469599,-2.444195558
53727754,-1.130884039
96274857,-2.520950177
94066980,-1.713835127
21599540,-1.493869035
58383102,-0.867951969
41628996,-1.35274816
45281974,-0.831707009
5490835,-0.276208648
128913877,-2.003588206
44395808,-1.511570164
72188236,-1.277719834
58418149,-0.903587727
14522122,-0.856288611
19402006,-0.786901379
95014847,0.174797916
24867107,-0.995855788
14076100,-1.316911881
22702474,-1.483267845
52513972,-1.975230692
70021719,-1.99917615
5779898,-1.172434308
19547941,-1.03308987
10492138,-1.551096595
12248150,-1.655002346
39588314,-0.418249853
26159237,-0.851487619
62884030,-1.151806223
78379113,-1.872881713
43540523,-1.280232596
53007028,-1.41069225
22344068,-1.194016562
34618998,-0.908691178
6375271,-0.984958726
25875066,-1.45173625
5232060,-1.684703521
16948300,-1.335194158
56277717,-2.223330727
18372707,-1.368177543
19211863,-1.116663798
27070867,-1.414329525
54043347,-1.327946464
59823200,-0.665779202
22898444,-1.236309603
58636133,-1.21747676
39141733,-1.407739112
105706831,-1.661376815
119495993,-2.140494549
18367381,-0.576222996
15844134,-1.063586724
100818110,-2.175729788
46650573,-0.947325992
9974418,-1.083989989
52427617,-0.947398403
29740595,-1.531840423
75823766,-0.576254178
16670730,-0.743636393
118209235,-2.022456705
119530351,-1.682467462
14467002,-0.339761748
35807206,-1.725450628
87772341,-1.753407912
11936415,-1.436028248
91200325,-0.483768879
49585682,-1.464281082
12531393,-1.242300915
17114666,-1.669518573
49618479,-0.869155149
15475036,-1.276597337
16687207,-0.513113812
50267615,-1.215343598
105393812,-2.114607314
13061812,-1.912872141
22545573,-1.707840499
32361976,-0.821947596
5678248,-0.795143099
113664392,-1.59432899
28055746,-1.760555542
102414305,-0.909503573
44963354,-1.306734942
15924028,-0.307877049
17135013,-1.026948401
44568291,-1.668442342
19420463,-0.247255613
22452946,-0.68902339
12718710,-1.370991602
32955561,-0.871491882
54687042,-1.75435527
8609175,-0.554148658
24004889,-1.179703154
58568610,-0.646790166
83513560,-1.750725219
57528607,-1.506317466
22175639,-1.760073738
45349691,-1.870424896
20700880,-0.912391118
12273454,-1.203859852
57938387,-0.688059423
39345078,-1.430572415
11894534,-1.495428719
14314113,-1.233400549
14845458,-0.838901589
28457791,-1.205155874
93940073,-1.367735216
64012141,-1.527575865
40137865,-1.75828446
36382676,-1.955135966
20458563,-1.111394596
26076122,-1.13190499
17197961,-1.259031464
65655553,-0.72229765
30282559,-1.996613824
43661088,-0.317207842
8725643,-0.537747631
67434679,-1.076938585
48056583,-1.178869258
63175670,-1.767306246
57866891,-0.929880695
8211131,-1.08495508
47447024,-1.339244732
60139471,-0.82236189
19443320,-1.634545369
99699786,-1.381384823
10247106,-1.362412537
83604137,-2.265908114
27661289,-0.956377217
44947378,-0.783074398
51555901,-1.130258688
108567972,-1.351983642
8138957,-1.384939747
10998439,-1.298121453
9092913,-1.009272233
111773083,-1.754289403
19473844,-0.939705311
44174820,-0.920306967
16511651,-1.566791873
19317684,-1.024805587
13918066,-1.080570751
50730169,-1.071956158
46484190,-1.234919835
90319529,-1.042814006
44414771,-0.890646569
18318460,-0.612676108
45406861,-1.982552896
34856239,-1.523922698
22048420,-1.555711176
32550562,-1.107470813
12308438,0.023655554
20147092,-1.368159396
46248988,-1.324457711
15607388,-0.571707381
5496865,-0.977823954
49977245,-1.74148028
80166698,-1.734652934
13985576,-1.264756495
46378028,-1.102578201
59310866,-0.471618373
18916655,-1.055981755
17068521,-1.295025404
83274066,-1.040453601
49639820,-1.212904617
23472556,-0.825638365
69126194,-1.767585586
50001321,-2.336074625
12104586,-1.342518019
23568974,-1.303777268
116502607,-1.410995419
22221535,-1.362294301
58770288,-1.993826978
76828052,-0.998955045
62115687,-1.759779244
11122137,-1.189238415
46297511,-1.155238356
20276166,-1.199229161
62816771,-1.007992559
60223020,-1.560927653
61634928,-0.412261261
76566731,-2.413173412
49457320,-0.798735189
22300742,-1.458333559
23979969,-2.357031974
15871172,-1.823781724
11965612,-1.551582403
64723762,-1.720091629
32531490,-1.126860168
17307867,-1.527531592
23742461,-0.822932088
14952198,-1.578883599
55863049,-1.472475306
59711301,-1.402238414
20578329,-0.099443651
69108854,-1.601869725
30260956,-0.972519459
61345023,-1.552421255
52523003,-0.371382292
11076363,-2.12420804
54273339,-1.276805963
3222887,-0.706831512
12716771,-1.40625695
32166792,-0.650798683
22761055,-2.470548306
126816676,-2.489131616
95528705,-1.654492517
58833255,-2.746733266
79357527,-0.915182613
21726899,-1.037647046
51890742,-0.691403352
42075342,-0.343853948
51280177,-0.816482571
20617930,-0.955591689
90251757,-2.031473451
82890820,-2.087366632
14971583,-1.000705144
131030435,-1.654199232
73442520,-1.960935437
115143649,-2.657096126
20052321,-2.25638705
75187195,-1.732793316
68709906,-0.879092232
85468981,-1.775847881
65625427,-2.238901114
95782638,-1.625280224
17349351,-1.518689926
60966658,-2.279855734
9871636,-1.477773511
81151199,-1.064253379
49528732,-1.085010542
52500543,-0.997350272
51299056,-1.286074645
12870621,-1.171556984
65964122,-1.228466071
21278194,-2.277769532
